x,y,z,qx,qy,qz,qw,joint1,joint2,joint3,joint4,fk_success,ik_success,planning_success,failure_reason
-0.10878042371201227,-0.1449324890195284,0.20712909779743205,-0.42320616762827296,0.9035788208216463,-0.028268373764554648,-0.06035522586040741,0.8760444114976647,-1.4249677343319993,-0.7024149767295542,-0.8808165909938205,1,1,0,PLANNING_FAILED
0.018762082547225424,0.07935859853223814,0.033932838705342416,-0.07979570997603448,0.08688419718426157,0.6717007340008443,0.7313698824068393,1.48579245840624,0.5300984622687341,1.0873207463440515,-1.3809344842500426,1,1,0,PLANNING_FAILED
-0.16702401493257496,0.09562262910346657,0.19798780303449093,0.21195356206925367,0.8466944146527335,0.11851471407093071,-0.4734326966641674,-0.49057967536482705,-1.4106083416857889,-0.8659498730695503,0.15465390733934004,1,1,0,PLANNING_FAILED
-0.009687404660884177,-0.003649833431955893,0.21905406403422273,0.1088457954434528,0.009095031503720156,0.9905649498175452,-0.08277048634140383,-2.9748622387603785,-0.9034870479400545,0.3846648695606172,0.29993523381380527,1,1,0,PLANNING_FAILED
-0.008604516067570473,-0.1096612212408384,0.06523813245975334,-0.21306298476720892,-0.176758379630653,-0.7395503556177372,0.6135355827155524,-1.7565233760781591,0.26779705162772616,0.8473483243656972,-1.676149551981516,1,1,0,PLANNING_FAILED
-0.061923533216827295,0.2020609421732088,0.14205318613103018,0.4101853532669292,-0.2867087567320845,0.7096029020629006,0.4959937360111884,1.921519029768552,0.5944181849646806,-0.5132735020978236,-1.1293902356907617,1,1,0,PLANNING_FAILED
0.06760560995032988,-0.015319776204608792,0.3063243030040144,0.9902772804865678,-0.13391972801678478,0.03729578390327802,0.0050436795177666565,2.872754457540087,-0.4902163646621198,-1.231037054197571,-1.345050897021187,1,1,0,PLANNING_FAILED
-0.05267414353384606,0.09202892252747243,0.06072803577300265,0.7762849566096328,-0.40326519273400013,-0.4299648960608525,-0.2233585427651484,2.1833714969620397,0.3111780941006732,0.8406719924957025,0.9781156571663117,1,1,0,PLANNING_FAILED
0.20232018025898368,0.04408624386175741,-0.05038638115095492,-0.07066162718070199,0.6181692401051372,0.08890840335264145,0.7777975448953903,0.2276278119353341,1.419347291938112,-0.40225030609577495,0.3259891167727431,1,1,0,PLANNING_FAILED
-0.03281779525729073,0.08225055988959351,0.050028173559201375,0.6663255841025156,-0.3957478184353754,-0.5433658189112721,-0.32271886683763196,2.0697105465508416,0.35555925709273817,0.9989500109012539,0.4188823730923168,1,1,0,PLANNING_FAILED
-0.04245861762378947,-0.18558281323681758,0.20958262065264321,-0.5925230549671724,0.7913814096225259,-0.09016471629530466,-0.12042515423125025,1.2853627555683556,-1.3625268490330134,-0.8390950006105141,-0.6379461735802667,1,1,0,PLANNING_FAILED
0.12412275695229733,0.06144930263711254,0.2780711104353474,0.9439985778870472,0.2417201536811182,0.2175649054683227,-0.055709641536889544,-2.640244876552444,-0.8016273409169095,-1.2070958547117856,-0.6798368765859619,1,1,0,PLANNING_FAILED
0.048236147363346527,0.04145991591788814,0.2782561487549389,0.31908618902844,-0.7026651748889566,0.26295255575052934,0.5790523373528885,0.8525305066149067,-0.4055034630897474,-0.4264751953610404,-0.9311091970686401,1,1,0,PLANNING_FAILED
0.024266044987956998,-0.11454891136728354,-0.05380976671929952,0.5993966569838318,0.6670074898492927,-0.2957826025591128,0.3291463323582842,-1.464121524747998,1.3099637631374819,0.37930261721512126,0.5355107907978465,1,1,0,PLANNING_FAILED
-0.09104467985906861,-0.19065598642733933,0.1844107544788322,0.27269229931538036,0.16258921090746917,0.8144783067701287,-0.4856220198790842,-2.0662968137409337,0.6873803938510474,-1.0261327680904078,-0.3073985287494325,1,1,0,PLANNING_FAILED
-0.1683794842891661,0.011890971610001373,0.10335252048480408,-0.6236563859503848,0.02053404537021323,0.7810056426202856,0.025714809727344523,3.0757659242411757,0.41999927956227845,0.11515425694647408,0.8125343011328396,1,1,0,PLANNING_FAILED
-0.11718493128857652,0.1957207745548442,0.12935727724733848,0.6286050468944699,-0.33828010075142856,0.616676975686185,0.33186107953923283,2.15420214747492,0.8279997346387344,-0.8357605913040973,-1.5821921048721814,1,1,0,PLANNING_FAILED
-0.014180263972106567,0.060029615858688594,0.29705463775908725,0.04802470618273321,0.07333788653739987,-0.5457236070902498,0.8333672219728205,-1.1595426969199536,-0.6967773720728918,-0.8881497535996533,1.7604786516096496,1,1,0,PLANNING_FAILED
-0.04173012574538901,0.052814559344234235,0.20005529816695358,0.18533396093153431,-0.07583657763965128,0.9067688377353138,0.3710396357931074,2.364787540751128,-0.5559663576045663,0.40077212935515205,-0.24803092310736208,1,1,0,PLANNING_FAILED
-0.06482097065571493,0.045727037279435764,0.28307166646427123,0.7082925961790194,-0.1948493782373619,0.6541921576167289,0.17996649385723687,2.6046793249844944,-0.1234444422378036,-0.7318475171556479,-0.7948770467630807,1,1,0,PLANNING_FAILED
0.051279503497366236,0.015943785871569936,0.23333186918646326,-0.09838878613961016,0.5039933753577228,0.16441047519689994,0.8421873425806358,0.3855873589029346,-0.7117751744311942,0.19529937164826738,1.5950099828210906,1,1,0,PLANNING_FAILED
0.033101147778171996,-0.015452653503796349,0.09774486010422102,0.10960336993617582,0.335175247127776,-0.2908410002925091,0.8894133839561449,-0.6320852680115441,-0.84203772252815,1.3928590588358198,0.1699614977926247,1,1,0,PLANNING_FAILED
0.19905575828917715,0.12021396993939507,0.18002357143528167,0.7909131053055644,0.2322339084079083,0.5432151328996168,-0.15950294991111688,-2.5703919707350784,-1.3586508737257963,-1.1820175219830884,0.6027269730503406,1,1,0,PLANNING_FAILED
0.01294192534986377,-0.003479201036742859,0.31355081440143995,0.6339186875454442,-0.4851183976896872,0.4783393498203955,0.36605833444555413,1.835188770695729,-0.23352009960094788,-1.3157696521593243,-0.29945721852101004,1,1,0,PLANNING_FAILED
-0.04370940450750149,0.0013579118495961437,0.06265032718634048,0.990207900113869,-0.012066323371737964,-0.13906777706913162,-0.0016946307624004433,3.1172225669022326,0.08734303529741094,1.3161272950794927,1.4590615072006077,1,1,0,PLANNING_FAILED
-0.13711704169856503,-0.010775611825437188,0.03306777039752051,-0.6475387577866684,-0.023366010986637188,0.7611788032539797,-0.02746663742633817,-3.0694552652072624,0.662165458080584,0.4769600701770669,0.27068111260027816,1,1,0,PLANNING_FAILED
0.02939370519026311,-0.16391932670582,0.25122534506516936,-0.2781862262118785,-0.3092667015258068,-0.6081553506385844,0.6761017677561578,-1.4650805404945741,0.4228853957394243,-1.1764986965719584,-0.10441153004438464,1,1,0,PLANNING_FAILED
0.04901550596157672,-0.01107664613447253,-0.021002078918182066,0.10729698087753566,0.7328315753201755,-0.09733746850851883,0.6648087374069844,-0.2907625284630577,1.3614477825632405,1.0399735270967625,-0.7333621837434969,1,1,0,PLANNING_FAILED
0.0424711035974419,0.00011221512738219126,0.12968808462441203,-0.0013695203091389921,0.743766686020993,0.0012308130495086711,0.6684367780715761,0.0036826569059806857,-0.9640443584096059,1.1466207340999794,1.4948031513009343,1,1,0,PLANNING_FAILED
0.06294006033435295,-0.16215189563634383,0.08857617622978987,-0.13381155582284832,-0.18229611096902246,-0.5764026154692925,0.785253220518068,-1.2664087249554672,0.4168484845980154,0.2660136131706996,-1.1390798844228402,1,1,0,PLANNING_FAILED
0.0027108472409960362,0.11792756589336298,0.08851208550399092,-0.39086775194199397,0.361289839956177,0.6216797995021303,0.5746357793657153,1.649404002008148,0.1181370903588772,0.7580167880286188,0.2463979769563014,1,1,0,PLANNING_FAILED
0.10401440393208124,0.0003306394811933305,0.29637967871914206,0.13025727906789863,0.0002340289036694651,0.9914785994913604,-0.0017813564916379693,-3.1379993242414654,-0.5275318289859807,-1.4435174470810863,1.7097919216911446,1,1,0,PLANNING_FAILED
-0.15820456971892383,0.16242453726874667,0.06229187629680086,0.4854538834319382,-0.19446321835589966,0.7912385407690335,0.31695450047160767,2.3795797382460933,0.9949965880835383,-0.6082090363322818,-1.4874146389663316,1,1,0,PLANNING_FAILED
-0.17068645116398407,0.1759047303555081,0.05425487143291627,-0.0800456718458155,0.032272758153623994,0.9239957362260551,0.3725359565679265,2.3751043596916714,1.3408483358939822,-1.2516049890031515,0.08358500037197247,1,1,0,PLANNING_FAILED
-0.09288521908459427,-0.04872283035491803,0.009711830866164922,-0.13331881354240083,-0.029454173280935234,0.9673093781452443,-0.21370800776817853,-2.7067175744763494,0.7818064957716948,0.7209198449902643,-1.2288033252858706,1,1,0,PLANNING_FAILED
0.1566147449169049,-0.02264178218361374,0.25065591987202523,0.034435806181457806,0.4425675258484904,-0.0695126366068698,0.8933734681917412,-0.15530539875847182,0.1494107804848317,-0.7313357760738286,1.501829260782895,1,1,0,PLANNING_FAILED
0.016004158394794923,-0.0020995868544865515,0.2498325221092444,0.02127829723712558,0.08640071996437529,-0.23818096177724163,0.9671359672265293,-0.48293856480934627,-0.8646053836737538,0.06395865746042917,0.9788470235602127,1,1,0,PLANNING_FAILED
0.0010471030389903602,-0.034558002592133444,0.08971094146618835,-0.5518131695005357,-0.4039725582688315,0.5886998624174816,-0.4309766468396481,-1.8777232475761063,-0.5648511260973151,1.3859331343165944,0.6850524715367945,1,1,0,PLANNING_FAILED
0.09283597018998807,-0.03312683006064175,0.2963614980335897,-0.1611141932987003,-0.8180325070047948,-0.10669720484679365,0.5417386276416336,-0.38892864326403753,0.05272752310677187,-1.1490878319820295,-0.8753607730941845,1,1,0,PLANNING_FAILED
0.09674479310231761,-0.13715566672395596,0.24342858949014978,-0.3246928888571929,-0.5822909096572202,-0.3629855401832288,0.6509633799792638,-1.0173384169353508,0.26492615537169995,-0.8326672754699267,-0.8918021990627767,1,1,0,PLANNING_FAILED
-0.153334001850636,-0.07906408188002469,0.22165469621504907,-0.5426340354526443,-0.12307185890106064,0.8103237960587886,-0.18378510999504435,-2.6955299386665033,0.3933088718102966,-0.8360688269476523,1.6228914477324896,1,1,0,PLANNING_FAILED
0.12545691231776085,-0.13778731637022434,0.22554246172433826,0.5623136533249558,-0.2653918529581479,0.7082598042822177,0.33427319561385244,2.2596558628159897,-1.2874279503340396,-0.8097865603299139,0.7551484463473497,1,1,0,PLANNING_FAILED
0.007583623349171932,-0.019322039401852495,0.1250291993156492,0.19559329269200662,0.15593128792263827,-0.7570690318367759,0.6035521338993121,-1.79550309326279,-1.103064453824925,1.2129912976839456,0.3957281525037939,1,1,0,PLANNING_FAILED
0.10739963071054481,-0.01654428257479777,0.0024789292259105727,0.029178349426769896,0.3390147357566398,-0.0806341652498773,0.9368648591227234,-0.17171300593803274,0.8538582728722601,0.841741293523266,-1.0011956142919087,1,1,0,PLANNING_FAILED
-0.07598737058662769,-0.06136963809618278,0.24679256966215324,0.21957249250999003,0.06901000569486085,0.9283794249051032,-0.2917827668999927,-2.5325583858142964,-0.20684645278086755,-0.2716219932422297,0.01398053169459712,1,1,0,PLANNING_FAILED
0.01821288207637498,0.04698433518277027,0.040310503126193206,-0.17433879362910298,0.19890974673198666,0.6356571637045936,0.7252453846264707,1.4393260115558162,0.5200936418799045,1.3540791129613017,-1.338806412872311,1,1,0,PLANNING_FAILED
0.06907868835173489,-0.0400506280391525,0.12277468939645958,-0.04063562357960172,-0.12865913589200761,-0.2984207068489818,0.9448495407055945,-0.6118485295270109,-0.48209218381511043,0.9988503554230941,-0.7874312545125517,1,1,0,PLANNING_FAILED
-0.03083104948719231,-0.10859512584834102,0.2414383885449187,0.43508258190410826,0.29609943198412436,0.7029616260598472,-0.47840696649362185,-1.946474834779819,-0.1541593565006043,-0.2765432444802278,-0.6777393190723284,1,1,0,PLANNING_FAILED
0.011768286855938928,-0.190534076694321,-0.03333222313091479,0.6732076353198861,0.6723894288958273,-0.21771435760832147,0.21744975085602233,-1.5720124506182562,1.2697967978280387,-0.21492083934497486,1.4611512144759182,1,1,0,PLANNING_FAILED
0.01608829125824586,0.0013376111822857306,0.10500299336595026,-0.10250208162072359,0.6429193814514017,0.11950679218848245,0.7495772934383648,0.31620326376410723,-1.3482350114253563,1.397919158396907,1.3682212372434235,1,1,0,PLANNING_FAILED
-0.03954527549334014,0.01017010764155438,-0.023907068949666224,-0.5415412443733518,0.05291416714457606,0.8350305763606256,0.08159110307379588,2.9467903928937664,1.2791009490243828,0.9612176298014856,-1.0896382240836355,1,1,0,PLANNING_FAILED
-0.023649258668456227,0.003225012012068671,0.27668160523290675,0.04390156947667143,0.9725569740388728,0.010303421219422777,-0.2282529823617022,-0.09021946959568083,-0.858758102402455,-0.33698315160658754,-1.4848080821021032,1,1,0,PLANNING_FAILED
0.17336876384386066,-0.15350663072102688,-0.0319010375209868,0.30215197614064354,0.7560139576482683,-0.21548971788765234,0.5391764652133905,-0.7604343206180126,1.4559265313391778,-0.7309111313007594,1.1775391091512495,1,1,0,PLANNING_FAILED
0.06603597794591193,-0.01569582222188546,0.0823292131882439,0.14051452216051563,0.9874925772259701,-0.010074378974650211,0.07079961775242004,-0.28269076528071624,-0.23097754202951126,1.276221158493052,1.95320127043826,1,1,0,PLANNING_FAILED
0.2105873876987872,0.07258069781511534,0.1941836287251508,0.08409775054153351,-0.4750848524739245,0.15267709140949218,0.8625031345232439,0.35040271022821967,0.6552248258889781,-1.051089206705214,-0.6110822804349494,1,1,0,PLANNING_FAILED
-0.15623442510758506,0.03350856271368887,0.1404419043420735,-0.6238120254011814,0.06152053036966361,0.775387823094648,0.07646898132219193,2.944987795311693,0.23754087244876865,0.07236608398539524,1.045070306591165,1,1,0,PLANNING_FAILED
-0.153213923531709,-0.06203237071460943,0.15149770598834045,0.7194810891462652,0.13061890357635783,-0.6711480081179189,0.12184422673546808,-2.782412650776584,0.25253278337691354,-0.04173388953341073,1.4294820038172074,1,1,0,PLANNING_FAILED
-0.12722052665396205,-0.21174789599245059,0.04571853152661472,0.3841727372548653,0.20718354397463667,0.7918960368185143,-0.4270678563499533,-2.152413650531231,1.3823367098233512,-1.2676767508022981,-1.018022393200746,1,1,0,PLANNING_FAILED
0.18047370113357988,0.11454894264638793,0.19390601499239682,0.20605868421396004,-0.6695414616902328,0.2099083939520729,0.6820502297383818,0.5971231845130616,0.5256376608122704,-0.8179087044972996,-1.2600161268140542,1,1,0,PLANNING_FAILED
-0.015468934270416457,0.022640877792926326,0.23217715724931257,-0.016884788341554234,0.0060616874001823435,0.941034670669848,0.3378341434281236,2.452247517716666,-0.7613539566341254,0.22410554524697934,0.5731301429188183,1,1,0,PLANNING_FAILED
0.16463110415582388,-0.08488023112395345,0.14480078394879475,0.21107678854217857,0.8138574458712587,-0.13590993644639496,0.5240335259444461,-0.5075248251478333,0.25101686787367417,0.016069875042680648,1.7303719658926882,1,1,0,PLANNING_FAILED
-0.050042274795641134,-0.20989926601950815,0.1666735814662679,-0.16177972379722075,-0.12087991919183294,-0.7845739227235989,0.5862244671509157,-1.858194252915564,0.6485754023682446,-0.8078107374140465,-0.24746594227609586,1,1,0,PLANNING_FAILED
0.00936030123727841,-0.0049247674928286495,0.2934907008511499,0.03175958491120838,-0.05305748846582391,0.5126218578495765,0.8563848799102044,1.078761486288479,-0.6000087606037133,-0.5830861308116233,1.0593426871608556,1,1,0,PLANNING_FAILED
-0.027984049723498043,-0.019601416693281862,0.07104836573072626,0.9732743800771774,0.225731803394877,0.041123758745631546,-0.009537845045598703,-2.6857908224693405,-0.12514343214424173,1.3955178784778828,1.9556739636281966,1,1,0,PLANNING_FAILED
0.08722237803076657,0.03729794641982075,0.28513005350505777,-0.06499313185866411,-0.015228360559282481,0.971459291803285,-0.22761993369417088,-2.681281967183198,-0.8605370631988788,-0.7309187972238361,1.7250619172369122,1,1,0,PLANNING_FAILED
-0.14943752897932597,0.1499587241555254,0.010646734555703863,0.19021726876390782,-0.07471561396948818,0.9111283042175401,0.3578829151368243,2.3930401801377306,1.1378107274536284,-0.4283714426572365,-1.1210691252489586,1,1,0,PLANNING_FAILED
-0.0742003107004166,0.14841553566075738,0.05468344445164677,0.8546167526078333,-0.4919407844783312,-0.14404605685719576,-0.08291685131973586,2.096981395338153,0.610619775262113,0.2738655206052554,1.9231453435276207,1,1,0,PLANNING_FAILED
-0.0012307993377571533,-0.019201693914532636,0.1661646613470708,0.2641801040756515,-0.5028533139333513,0.3827703362003499,0.7285837542807934,0.9674617370936911,-1.4765306785435262,0.8696019918348386,-0.601279979426081,1,1,0,PLANNING_FAILED
0.142103335750923,0.21499494382958984,0.04304224425358054,0.25039026343801,-0.4441904098948798,0.42242164815174155,0.7493727689912604,1.02660157323381,1.3167900117813116,-1.1105557682592337,-1.276376779561895,1,1,0,PLANNING_FAILED
-0.10512256113920386,-0.09327352135163969,0.24692405681594337,0.014534007970235538,0.0050801923579273985,0.9438822839104476,-0.3299230037113579,-2.4690657711063784,0.1596709226544477,-0.7101901842870327,0.5197254652009218,1,1,0,PLANNING_FAILED
0.016332486574411973,0.020995304062808265,0.22358578329253398,0.37748205658396944,-0.4633306382158597,0.5064176121423402,0.6215892685364439,1.3672976968937096,-0.8892080630176412,0.3392900807667312,-0.7311790810163974,1,1,0,PLANNING_FAILED
0.07030942586321706,-0.004208859883562339,-0.020956907993396903,0.014167000772924234,0.39304908974503494,-0.033117507207477234,0.9188116998907132,-0.07205649807560022,1.2160094732379698,0.9537007685550809,-1.3612646234942682,1,1,0,PLANNING_FAILED
-0.10289291430638192,0.05984189308203766,0.2778491169217928,-0.11708747546763494,-0.4782670302841375,-0.2069695157485642,0.8454080614606255,-0.4801875829401454,-0.669959328083245,-1.4897175016454314,1.1300075484820316,1,1,0,PLANNING_FAILED
0.04980248027032397,0.044043914514302174,0.17994412337825544,-0.054150797388979585,0.11783840041703834,0.41403022658952376,0.900977676748719,0.8615087576777993,-0.7141342126969554,0.6495696342089992,0.3246671455338561,1,1,0,PLANNING_FAILED
-0.20339569544646208,0.10520775963621279,0.14314119138541787,-0.12826693403876818,-0.5548624954228829,-0.18513717333284704,0.8008741673045204,-0.45435648817748264,-1.47099090117498,-1.2817928057860755,1.5410004634115244,1,1,0,PLANNING_FAILED
-0.07210770598598179,0.057991074343485355,0.07503677833465475,-0.6490459383211501,0.2020665376568397,0.7002701854840674,0.2180141087872631,2.5379580659751584,0.13677086761656687,0.9203255576694485,0.4378101090175439,1,1,0,PLANNING_FAILED
0.08576106380422,0.09900768305299039,0.25966734401921987,0.05557614437706735,0.02789950420399626,0.8919795744769894,-0.44777823591282256,-2.211091956027582,-1.1176634421535838,-0.6060507852026124,1.5992620636853052,1,1,0,PLANNING_FAILED
-0.0029789987936493477,0.050233147614792056,-0.0026497956985976484,-0.4723646094074088,0.3520638891201475,0.647880822200805,0.48288004098470616,1.860591315200697,1.0821077460027082,1.1068814459267764,-0.9290191042931026,1,1,0,PLANNING_FAILED
0.011991949869103857,-0.0027244764151523604,0.18078630892815467,0.37480663720786583,0.3737008155926152,-0.6008305504531042,0.5990578726405031,-1.5737510623999607,-1.1916191349846432,0.7623371014271836,1.5447743543252026,1,1,0,PLANNING_FAILED
0.14795379471500572,-0.09068410240423719,0.24961844645196055,0.14188412047327664,0.46840401312306473,-0.252807991029559,0.8345985241535783,-0.5882482086266458,0.3619845304521383,-1.0517953188366065,1.712663327595785,1,1,0,PLANNING_FAILED
-0.02055731492292987,0.03711398145663496,-0.040233099418925,0.859797230655146,-0.38949625333283827,0.3007897056405104,0.13626057308744244,2.290885153403261,1.4286180987928887,0.851237987827151,1.5347974711144003,1,1,0,PLANNING_FAILED
-0.20905074177721006,-0.034706896465787965,0.11960849192379647,0.8077855445611531,0.06302861525261905,-0.5843211723986823,0.04559248999570047,-2.985855348692658,0.7096934152652463,-0.5366621429553569,1.716094301797355,1,1,0,PLANNING_FAILED
-0.013637054276589592,0.07528832272997338,-0.018347141956861254,-0.4666592330435042,0.3340665550028273,0.6658831890307731,0.4766846710457542,1.8989993842832122,1.0921920851258382,0.8511730180657278,-0.7208230457882876,1,1,0,PLANNING_FAILED
0.008795835743807923,0.01339281664026179,0.14900886194473636,-0.47655401678533765,0.3759896272902162,0.6238874630147404,0.49223216346451326,1.8056272934579383,-1.1757131207911287,1.02928367042766,1.4510372324096588,1,1,0,PLANNING_FAILED
-0.023469530875270005,-0.2027327082067805,0.02684715346739258,0.07822024890427576,0.06572319637802841,-0.7616109683361546,0.6399302985710811,-1.74400038768554,0.9497598167907868,-0.16512061943106793,-0.5799495168673359,1,1,0,PLANNING_FAILED
0.05547611226870916,-0.14844220895745397,0.26117762786246684,0.7993712076393077,-0.598829209051352,-0.03928378263638607,-0.029428476107069015,1.8557105008188826,-0.8172135377766889,-1.4313731393657907,-0.9912136768373092,1,1,0,PLANNING_FAILED
0.02782430542580431,-0.029544014672885824,0.01300983866620517,0.38956811155192406,0.6505897440240509,-0.3349014231840222,0.559294831177532,-1.079061984918261,1.093058826090859,1.3039784017402472,-0.6756112767107318,1,1,0,PLANNING_FAILED
0.04179703227313096,0.03670897538737483,0.0816497547014553,-0.26231908001720117,0.5507866598869823,0.3407010710590579,0.7153639183860769,0.8889559812536687,-0.3009648469198174,1.3453340928749542,0.2679117381969094,1,1,0,PLANNING_FAILED
-0.002002008294366489,0.005621570505300502,0.11348837234154618,0.42018636280303134,-0.08119897592802483,0.8873804602869563,0.17148196850838007,2.7598083464558316,-1.1539747444457173,1.3141617719644612,-1.0446561146470583,1,1,0,PLANNING_FAILED
0.1124837748753939,-0.024101106874699067,0.2903954654805528,0.834139129051021,-0.09863568802339662,0.5389081824654461,0.0637250759587207,2.906188816859369,-0.7036009124310941,-1.1856326130773378,-0.10515100606775518,1,1,0,PLANNING_FAILED
0.021527943409056716,0.0702506036776595,0.21750473260867498,0.040775257879906816,-0.04667884148047649,0.6566114976107756,0.7516779930982429,1.4359909671215387,-0.5589680574150263,0.2580056745878154,0.17692262898698452,1,1,0,PLANNING_FAILED
0.1317063557223614,-0.10527438824928115,0.24152111528215725,0.06486302131877099,0.17197425809659267,-0.34688832435389516,0.9197206822967906,-0.7213383664055297,0.2297641304897986,-0.7613047321981125,0.9012419916714063,1,1,0,PLANNING_FAILED
-0.14603089880051667,-0.0016793966490444322,-0.04703070343917912,0.9083165054638414,0.004826210069430397,-0.4182497996818832,0.0022223105961629006,-3.1309660391361476,1.276725496497248,0.061510791569096446,0.9403080968615829,1,1,0,PLANNING_FAILED
0.022482271619659325,0.2070681454315929,0.1508962407496318,0.4372625650986065,-0.45995772462465256,0.5324684538155464,0.5601050672978959,1.5202171741519566,0.5118855132989983,-0.443757731834334,-1.4431961131664415,1,1,0,PLANNING_FAILED
0.019638228597826077,0.012775483480777755,0.2934083780891173,-0.07694049720521587,0.1356448451504723,0.48734074590378834,0.8591738085252936,1.0319358087196964,-0.5093998918722108,-0.589644629330757,1.4122160757882514,1,1,0,PLANNING_FAILED
0.010552618623341432,-0.007524302442510261,0.2944123396026205,0.41106097839377775,-0.4976691297524772,0.48639489672300046,0.5888754654213265,1.3807567565593297,-0.5990331953662075,-0.6030744795949056,-0.2011980253674741,1,1,0,PLANNING_FAILED
-0.04963934021296747,0.04337851447682278,0.3001472241137668,-0.24559396995594426,-0.7757164771805415,-0.17546728286286198,0.5542190736492326,-0.6132364540253192,-0.613034392422159,-1.1308653827284556,-0.15696195505342647,1,1,0,PLANNING_FAILED
-0.05852708800484974,0.027737400035758412,0.034029048330603176,0.8776149909746724,-0.166375072384027,-0.4417007366886184,-0.08373602638331389,2.766886545747555,0.5319538358181988,1.1181360826244897,0.5589397415415667,1,1,0,PLANNING_FAILED
0.03360234161633047,-0.06515935776973938,0.3038633140039656,0.49289255110171315,0.6826832350022525,0.31577387277560826,-0.43736414460675477,-1.2506688235218937,0.14381163940709474,-1.4988227748778662,-0.6470266590910372,1,1,0,PLANNING_FAILED
0.15066049303721285,-0.06536773943901085,0.10421586778217795,0.06925782768927732,0.309331100271262,-0.2072186095902142,0.9255150304280483,-0.44052574584305004,0.23995434358704593,0.3986463087389076,0.00650665820654206,1,1,0,PLANNING_FAILED
